# x_m,y_m,w_tr_right_m,w_tr_left_m
5.1376417114337372,-22.8261338327770034,5.1343341721838307,-22.8190943684419203
5.2361696971412943,-22.8094576537300426,5.2304720653766514,-22.7996144710587032
5.3328132411974964,-22.7840071760301868,5.3206082934937724,-22.7652166026761726
5.4293709790277340,-22.7582959861103120,5.4107093193645648,-22.7306514352813238
5.5222389837709560,-22.7213739721090846,5.4992966218247652,-22.6888922829021702
5.6149862352596100,-22.6841930021656033,5.5878474686572277,-22.6470086996023845
5.7029645069401953,-22.6367849318084211,5.6749585517896914,-22.6002108922504554
5.7908480362248769,-22.5892158735837896,5.7619046076327098,-22.5531748351830927
5.8750079188273601,-22.5353195324906252,5.8423646197889427,-22.4967748840114474
5.9590549606706817,-22.4812616041930795,5.9226686995944240,-22.4401676703148176
6.0386382512308181,-22.4208116142301748,5.9968044122609170,-22.3753615720244134
6.1181026876166138,-22.3602165117080176,6.0707790179397652,-22.3103867277070620
6.1930461648805926,-22.2941016371450367,6.1386254576587680,-22.2389931446789326
6.2678752470539720,-22.2278654740825807,6.2063143806333878,-22.1674496721292904
6.3382573309799746,-22.1569143381852101,6.2678799928738425,-22.0900793897401790
6.4085055603429435,-22.0858394890061511,6.3293361812282001,-22.0126143331552342
6.4737032893657576,-22.0100967827357685,6.3866636692870209,-21.9315733274396827
6.5387521434964695,-21.9342353446243550,6.4439346010557337,-21.8504995495643435
6.5980932954782601,-21.8538218563007653,6.4990372259056040,-21.7681693225710688
6.6572851724610889,-21.7733059559729405,6.5540559457279839,-21.6858046258741588
6.7109521412026218,-21.6889996223497192,6.6059692052851160,-21.6021641499039596
6.7645071492685798,-21.6046259264772047,6.6577395085668938,-21.5184346736086383
6.8138521800569833,-21.5177192560808201,6.7041343291817155,-21.4313585816866734
6.8630767255858842,-21.4307482958221627,6.7503906478987661,-21.3442048005083329
6.9077944351115104,-21.3413725279783222,6.7914662055668886,-21.2541449979699912
6.9524062477750368,-21.2519467323966218,6.8323985839992885,-21.1640116448988742
6.9930446595398958,-21.1606438249285489,6.8679586738424980,-21.0711185712163065
7.0335712647473105,-21.0692942685472424,6.9034051711393118,-20.9781734074139337
7.0698757100720799,-20.9761831055615140,6.9345620641112919,-20.8832611602925518
7.1060668541814680,-20.8830307835169755,6.9656395749694360,-20.7883288382007940
7.1379898082470863,-20.7883279513174131,6.9937266682333119,-20.6926402683637036
7.1697825287586801,-20.6935850463531033,7.0217916747872859,-20.5969737902751611
7.1966209500013978,-20.5973177073014178,7.0490164664554467,-20.5021477187507770
7.2233356314048285,-20.5010191395539962,7.0762158389182286,-20.4073526045311908
7.2453924730270245,-20.4035450549953445,7.1024583765677125,-20.3137227913710312
7.2673514553361676,-20.3060508265190762,7.1286593492887409,-20.2201006016456510
7.2855858213470306,-20.2077899018385274,7.1532783222477345,-20.1267685669247420
7.3036917931929679,-20.1095085244286196,7.1779245663472713,-20.0334948636262773
7.3168904352265134,-20.0104454270039795,7.2036131357041473,-19.9424506349191972
7.3299809675047767,-19.9113702551609428,7.2292875010938102,-19.8514445142341884
7.3389629779977907,-19.8118362162074391,7.2544220696022359,-19.7618866221431979
7.3479113749922131,-19.7122993693316069,7.2794096817168352,-19.6722567490259337
7.3555678769155994,-19.6126546032814488,7.2987491986079096,-19.5798603702800236
7.3632238919352737,-19.5130097998660510,7.3179287252548955,-19.4873680053966432
7.3708610833629562,-19.4133635519186676,7.3309230637285214,-19.3911648372347791
